Order_ID,Customer_ID,ZIP_Code,Account_Age_Days,Past_Purchases,Past_Returns,Product_ID,Category,Price,Discount_Percentage,Shipping_Method,Carrier,Order_Date,Delivery_Date,Size_Ordered,Bought_Two_Sizes,Review_Score,Return_Reason,Is_Returned
ORD_000187,CUST_00892,34164,1988,13,1,PROD_2641,Clothing,31.96,0,Next Day,BlueDart,2024-03-16,2024-03-19,XL,0,5,,0
ORD_000188,CUST_01891,39102,1503,96,11,PROD_8750,Clothing,7.54,20,Economy,USPS,2024-03-15,2024-03-25,XXL,0,1,Not as described,1
ORD_000189,CUST_00898,62521,1244,44,6,PROD_1807,Books,83.19,5,Express,DHL,2023-09-16,2023-09-19,,0,5,,0
ORD_000190,CUST_01450,68138,1501,10,0,PROD_8259,Footwear,35.51,0,Economy,USPS,2022-01-21,2022-01-31,S,0,5,,0
ORD_000191,CUST_01894,13495,742,45,9,PROD_8937,Toys,37.65,20,Express,BlueDart,2023-03-03,2023-03-07,,0,5,,0
ORD_000192,CUST_00003,13278,890,4,0,PROD_7609,Beauty,39.36,30,Standard,BlueDart,2022-02-27,2022-03-08,,0,2,,0
ORD_000193,CUST_01841,91885,663,40,4,PROD_5087,Books,25.25,0,Standard,UPS,2022-01-30,2022-02-04,,0,1,Changed mind,1
ORD_000194,CUST_01739,84928,1601,34,2,PROD_3029,Toys,29.71,20,Economy,USPS,2022-07-23,2022-08-03,,0,4,,0
ORD_000195,CUST_00086,42087,1134,57,5,PROD_6730,Home & Kitchen,39.03,50,Standard,DHL,2023-09-01,2023-09-07,,0,3,,0
ORD_000196,CUST_01627,79806,718,3,0,PROD_4511,Footwear,12.16,0,Economy,FedEx,2024-02-06,,S,0,5,,0
ORD_000197,CUST_00708,20735,314,89,0,PROD_8767,Toys,10.74,0,Next Day,USPS,2022-07-31,2022-08-04,,0,5,,0
ORD_000198,CUST_01514,65435,1187,45,9,PROD_7943,Books,42.84,10,Standard,FedEx,2024-03-31,2024-04-06,,0,5,,0
ORD_000199,CUST_01981,18855,431,21,3,PROD_7506,Home & Kitchen,22.23,50,Next Day,UPS,2022-09-16,2022-09-19,,0,4,,1
ORD_000200,CUST_01491,43408,1314,89,7,PROD_2045,Beauty,30.13,25,Economy,USPS,2024-05-09,2024-05-18,,0,3,,0
ORD_000201,CUST_01434,39038,1022,17,0,PROD_4937,Footwear,172.17,10,Economy,USPS,2024-06-01,2024-06-12,S,0,5,,0
ORD_000202,CUST_00213,25860,554,98,6,PROD_1417,Beauty,17.51,0,Next Day,BlueDart,2024-04-09,2024-04-14,,0,4,,0
ORD_000203,CUST_01764,58870,1106,28,3,PROD_4643,Footwear,15.35,50,Next Day,DHL,2023-03-05,2023-03-08,S,0,4,,0
ORD_000204,CUST_00916,91057,915,35,8,PROD_3967,Home & Kitchen,41.53,30,Economy,USPS,2023-11-19,2023-11-30,,0,3,,0
ORD_000205,CUST_00696,16590,986,71,9,PROD_4641,Toys,83.48,0,Standard,BlueDart,2022-09-22,2022-09-30,,0,4,,0
ORD_000206,CUST_01195,33600,833,87,14,PROD_2166,Footwear,7.78,25,Economy,USPS,2023-03-07,2023-03-17,XS,0,4,Defective product,1
ORD_000207,CUST_00860,73464,1380,57,12,PROD_4281,Beauty,9.07,0,Economy,DHL,2023-11-29,2023-12-07,,0,3,,0
ORD_000208,CUST_00959,96662,1231,16,1,PROD_3897,Home & Kitchen,11.26,15,Standard,USPS,2022-05-27,2022-06-03,,0,3,Received wrong item,1
ORD_000209,CUST_01505,86869,1864,80,15,PROD_8035,Footwear,79.14,0,Standard,UPS,2022-08-03,2022-08-08,XL,0,4,,0
ORD_000210,CUST_00829,12260,617,60,4,PROD_9700,Home & Kitchen,9.75,15,Standard,FedEx,2022-01-05,2022-01-10,,0,3,,0
ORD_000211,CUST_01270,67779,1571,84,18,PROD_3112,Toys,12.27,10,Standard,UPS,2024-01-22,2024-01-28,,0,2,,0
ORD_000212,CUST_01614,49507,314,85,6,PROD_9587,Footwear,91.45,25,Express,FedEx,2022-06-21,2022-06-24,XXL,0,3,,0
ORD_000213,CUST_01019,53687,540,25,0,PROD_1313,Electronics,13.28,20,Economy,DHL,2022-12-17,2022-12-25,,0,3,,0
ORD_000214,CUST_00762,79827,1833,19,0,PROD_7147,Electronics,104.23,0,Standard,FedEx,2022-08-05,2022-08-12,,0,5,,0
ORD_000215,CUST_01988,53583,1205,13,2,PROD_1790,Books,9.62,0,Express,FedEx,2023-10-01,2023-10-05,,0,4,,0
ORD_000216,CUST_01693,92306,862,4,0,PROD_1152,Home & Kitchen,23.7,5,Economy,BlueDart,2022-05-07,2022-05-17,,0,3,,0
ORD_000217,CUST_01327,94889,1488,25,0,PROD_2928,Toys,98.08,30,Standard,USPS,2023-06-17,2023-06-23,,0,3,,0
ORD_000218,CUST_01870,36174,693,12,2,PROD_6864,Home & Kitchen,22.5,5,Standard,BlueDart,2022-07-23,2022-08-01,,0,5,,0
ORD_000219,CUST_00331,84668,1985,46,1,PROD_2458,Clothing,6.6,15,Standard,DHL,2023-07-16,2023-07-22,S,1,5,,0
ORD_000220,CUST_00804,74789,977,45,0,PROD_5192,Toys,11.08,0,Express,UPS,2023-05-21,2023-05-23,,0,4,,0
ORD_000221,CUST_00491,15014,1846,61,4,PROD_6123,Footwear,22.09,0,Express,DHL,2022-09-28,2022-09-30,M,0,4,Defective product,1
ORD_000222,CUST_00440,97416,1336,58,7,PROD_2522,Clothing,241.05,50,Standard,UPS,2024-05-22,2024-05-28,M,0,4,Defective product,1
ORD_000223,CUST_00690,21003,1961,23,0,PROD_7909,Home & Kitchen,5.0,25,Economy,DHL,2023-02-14,2023-02-24,,0,4,,0
ORD_000224,CUST_01386,16629,405,57,6,PROD_3969,Clothing,31.45,25,Standard,FedEx,2022-05-16,2022-05-23,XL,0,4,,0
ORD_000225,CUST_01668,39041,1275,3,0,PROD_8220,Books,6.23,20,Next Day,UPS,2022-01-30,2022-01-31,,0,1,Changed mind,1
ORD_000226,CUST_00986,20543,1868,15,1,PROD_2560,Clothing,19.48,15,Standard,BlueDart,2023-12-23,2024-01-01,XL,0,4,,0
ORD_000227,CUST_01116,59441,213,62,2,PROD_1894,Home & Kitchen,13.17,50,Standard,DHL,2022-12-21,2022-12-28,,0,1,,0
ORD_000228,CUST_01744,72341,1950,58,10,PROD_6253,Books,7.78,25,Next Day,DHL,2024-05-19,2024-05-20,,0,3,,0
ORD_000229,CUST_01701,94278,790,97,27,PROD_8341,Clothing,15.44,0,Next Day,UPS,2023-06-04,2023-06-05,L,0,2,Changed mind,1
ORD_000230,CUST_00985,67377,738,43,8,PROD_2489,Clothing,20.85,30,Express,FedEx,2023-05-25,2023-05-27,XL,1,5,,0
ORD_000231,CUST_01437,96363,1278,20,4,PROD_6953,Toys,50.44,15,Standard,BlueDart,2022-11-08,2022-11-16,,0,5,,0
ORD_000232,CUST_00865,47093,1123,7,0,PROD_2868,Beauty,116.68,25,Next Day,USPS,2023-04-11,2023-04-14,,0,2,,0
ORD_000233,CUST_01717,56129,843,44,5,PROD_9067,Clothing,13.06,0,Economy,USPS,2022-12-16,2022-12-26,XS,0,2,,0
ORD_000234,CUST_00044,55082,1529,30,8,PROD_7437,Toys,121.57,0,Economy,FedEx,2023-02-24,2023-03-04,,0,3,,0
ORD_000235,CUST_01012,67132,824,2,0,PROD_3018,Electronics,29.3,50,Express,USPS,2024-01-04,2024-01-07,,0,5,,0
ORD_000236,CUST_01842,31697,1611,81,16,PROD_1795,Toys,50.76,30,Standard,BlueDart,2023-08-27,2023-09-03,,0,4,,0
ORD_000237,CUST_01816,50483,1027,14,1,PROD_2696,Books,43.88,0,Standard,BlueDart,2023-05-10,2023-05-17,,0,4,,0
ORD_000238,CUST_01842,31697,1611,81,16,PROD_6617,Footwear,19.99,5,Next Day,DHL,2023-06-01,2023-06-04,M,0,5,,0
ORD_000239,CUST_01074,24871,430,11,1,PROD_4560,Electronics,166.94,15,Economy,DHL,2022-05-22,2022-06-01,,0,3,,0
ORD_000240,CUST_00996,98381,1172,30,4,PROD_6281,Footwear,83.41,0,Standard,USPS,2023-12-05,2023-12-13,XL,0,5,,0
ORD_000241,CUST_01971,12665,1551,64,7,PROD_7920,Books,18.43,10,Next Day,BlueDart,2023-05-07,2023-05-12,,0,5,,0
ORD_000242,CUST_01257,34920,257,10,1,PROD_5105,Clothing,149.09,10,Express,UPS,2023-01-26,2023-01-28,S,0,2,Changed mind,1
ORD_000243,CUST_00485,13617,957,76,12,PROD_4675,Electronics,12.69,0,Express,BlueDart,2024-02-11,2024-02-16,,0,5,,0
ORD_000244,CUST_00580,69692,1403,76,20,PROD_6122,Electronics,81.89,20,Express,USPS,2023-06-08,2023-06-12,,0,5,,1
ORD_000245,CUST_00647,81121,1041,26,0,PROD_4218,Footwear,395.23,15,Next Day,BlueDart,2022-07-27,2022-08-01,XL,0,5,,0
ORD_000246,CUST_00756,99687,125,51,10,PROD_8020,Footwear,15.46,30,Express,UPS,2023-04-05,2023-04-07,XS,0,3,Not as described,1
ORD_000247,CUST_00945,69048,997,23,3,PROD_1654,Books,26.65,0,Express,USPS,2024-05-16,2024-05-21,,0,3,,0
ORD_000248,CUST_00123,57447,821,25,0,PROD_6207,Clothing,6.04,30,Economy,BlueDart,2024-03-03,2024-03-15,M,1,4,,0
ORD_000249,CUST_00002,24592,1489,15,0,PROD_2506,Books,84.01,20,Standard,BlueDart,2022-03-11,2022-03-20,,0,3,,0
ORD_000250,CUST_00451,13248,1049,12,0,PROD_8780,Toys,88.6,30,Economy,USPS,2022-12-06,2022-12-17,,0,5,,0
ORD_000251,CUST_00400,44600,943,97,13,PROD_4994,Toys,33.19,50,Economy,FedEx,2022-01-10,2022-01-20,,0,5,,0
ORD_000252,CUST_00374,30676,1152,45,11,PROD_7143,Footwear,40.5,10,Next Day,FedEx,2023-01-26,2023-01-29,XS,0,4,,0
ORD_000253,CUST_00929,89905,1358,47,2,PROD_3742,Home & Kitchen,16.5,0,Standard,USPS,2022-02-14,2022-02-20,,0,5,,0
ORD_000254,CUST_01197,32946,37,1,0,PROD_2702,Books,116.85,20,Standard,FedEx,2022-01-08,2022-01-13,,0,3,,0
ORD_000255,CUST_00722,12671,634,9,1,PROD_8523,Toys,70.85,0,Express,DHL,2024-03-04,2024-03-06,,0,5,Defective product,1
ORD_000256,CUST_00498,89457,1845,60,0,PROD_7626,Clothing,46.53,10,Express,USPS,2022-07-02,2022-07-05,L,0,4,,1
ORD_000257,CUST_00843,65771,975,98,28,PROD_6860,Clothing,5.95,0,Express,FedEx,2023-07-02,2023-07-06,XXL,0,5,,1
ORD_000258,CUST_00218,12757,1139,70,2,PROD_1504,Footwear,96.06,20,Economy,FedEx,2023-09-14,2023-09-23,L,0,4,,0
ORD_000259,CUST_00729,24993,646,70,17,PROD_7113,Electronics,24.74,10,Economy,DHL,2024-02-04,2024-02-12,,0,5,Quality issues,1
ORD_000260,CUST_01617,43491,691,92,2,PROD_9970,Electronics,61.49,30,Express,FedEx,2022-05-07,2022-05-10,,0,5,,0
ORD_000261,CUST_00507,10221,519,79,12,PROD_3333,Toys,21.49,30,Standard,USPS,2024-01-30,2024-02-07,,0,3,Changed mind,1
ORD_000262,CUST_01099,76550,476,36,9,PROD_2198,Electronics,11.12,25,Express,UPS,2022-04-28,2022-05-02,,0,3,Defective product,1
ORD_000263,CUST_01519,56090,331,21,4,PROD_4842,Electronics,154.95,0,Next Day,BlueDart,2024-01-14,2024-01-18,,0,2,,0
ORD_000264,CUST_00764,96706,1748,78,2,PROD_3496,Electronics,132.32,10,Next Day,DHL,2022-11-22,2022-11-25,,0,4,,0
ORD_000265,CUST_01519,56090,331,21,4,PROD_3200,Footwear,33.68,20,Express,UPS,2023-03-15,2023-03-17,M,0,4,,0
ORD_000266,CUST_01750,55015,1052,17,1,PROD_2783,Home & Kitchen,49.28,30,Economy,DHL,2023-04-19,2023-04-28,,0,3,,0
ORD_000267,CUST_00027,38893,835,62,1,PROD_2235,Beauty,58.62,0,Standard,UPS,2022-10-15,2022-10-22,,0,5,,0
ORD_000268,CUST_01081,76698,882,83,18,PROD_5269,Toys,127.22,0,Next Day,BlueDart,2022-02-01,2022-02-04,,0,4,,0
ORD_000269,CUST_01831,14947,1802,78,14,PROD_3193,Home & Kitchen,13.57,10,Economy,UPS,2023-11-01,2023-11-11,,0,4,,0
ORD_000270,CUST_01325,89964,1445,30,5,PROD_9423,Home & Kitchen,92.52,0,Express,BlueDart,2023-01-08,2023-01-14,,0,2,Quality issues,1
ORD_000271,CUST_00509,80575,814,36,0,PROD_8989,Books,14.3,5,Next Day,UPS,2023-11-07,2023-11-08,,0,3,,0
ORD_000272,CUST_00400,44600,943,97,13,PROD_1653,Electronics,167.86,0,Economy,UPS,2022-02-13,2022-02-22,,0,5,,0
ORD_000273,CUST_00063,39871,870,43,10,PROD_7171,Toys,15.62,0,Economy,USPS,2023-06-18,2023-06-29,,0,4,,0
ORD_000274,CUST_01811,65496,963,78,6,PROD_7649,Toys,15.69,30,Economy,FedEx,2024-05-05,2024-05-13,,0,4,,0
ORD_000275,CUST_01264,92345,1422,25,2,PROD_3713,Home & Kitchen,10.44,25,Express,DHL,2024-03-22,2024-03-24,,0,3,,0
ORD_000276,CUST_01745,75715,844,75,15,PROD_6410,Footwear,74.44,0,Standard,UPS,2022-08-05,2022-08-12,XXL,0,5,,0
ORD_000277,CUST_01952,66261,1341,14,3,PROD_4992,Home & Kitchen,32.73,0,Standard,UPS,2023-05-06,2023-05-12,,0,1,,0
ORD_000278,CUST_01024,53228,505,36,7,PROD_3725,Electronics,31.25,0,Express,BlueDart,2022-05-18,2022-05-22,,0,3,Received wrong item,1
ORD_000279,CUST_01665,61873,1017,7,0,PROD_8723,Books,332.13,25,Economy,FedEx,2023-08-01,2023-08-09,,0,5,Received wrong item,1
ORD_000280,CUST_00521,49363,1920,99,19,PROD_3747,Books,47.77,10,Standard,BlueDart,2022-05-27,2022-06-05,,0,5,,0
ORD_000281,CUST_01868,64874,84,48,7,PROD_2778,Home & Kitchen,17.11,0,Express,BlueDart,2023-09-03,2023-09-08,,0,1,,0
ORD_000282,CUST_01782,43029,1168,21,2,PROD_1639,Books,15.16,25,Standard,DHL,2023-12-02,2023-12-07,,0,5,,0
ORD_000283,CUST_00625,92149,1242,45,0,PROD_1019,Beauty,117.62,30,Next Day,FedEx,2022-05-01,2022-05-04,,0,5,,0
ORD_000284,CUST_01863,70513,836,41,10,PROD_8028,Toys,37.34,30,Next Day,BlueDart,2023-03-18,2023-03-21,,0,3,,0
ORD_000285,CUST_01180,49251,1126,79,6,PROD_2600,Beauty,20.25,50,Economy,DHL,2024-02-27,2024-03-08,,0,4,Not as described,1
ORD_000286,CUST_00935,96563,1619,16,0,PROD_9561,Beauty,269.36,0,Next Day,USPS,2022-03-27,2022-03-29,,0,2,,1
ORD_000287,CUST_01490,97177,1701,24,1,PROD_5155,Electronics,234.01,20,Next Day,USPS,2023-12-06,2023-12-08,,0,3,,0
ORD_000288,CUST_01742,52143,111,47,3,PROD_7770,Books,48.89,5,Economy,BlueDart,2023-01-10,2023-01-21,,0,4,,0
ORD_000289,CUST_01646,64747,1371,8,0,PROD_6641,Electronics,15.25,50,Next Day,BlueDart,2023-01-15,2023-01-19,,0,5,,0
ORD_000290,CUST_00671,67125,791,63,8,PROD_2642,Electronics,21.09,0,Standard,FedEx,2024-05-25,2024-06-01,,0,3,,0
ORD_000291,CUST_00977,26299,938,23,5,PROD_8727,Footwear,183.72,0,Express,BlueDart,2024-03-31,2024-04-06,XS,0,5,,0
ORD_000292,CUST_01108,29476,788,92,24,PROD_9536,Clothing,53.92,20,Economy,UPS,2022-09-27,2022-10-05,L,0,3,,0
ORD_000293,CUST_00207,98039,260,96,20,PROD_9364,Clothing,63.68,30,Next Day,UPS,2024-03-03,2024-03-04,M,0,4,Not as described,1
ORD_000294,CUST_00159,44522,1893,56,9,PROD_5520,Toys,468.03,0,Standard,USPS,2022-02-06,2022-02-12,,0,5,,0
ORD_000295,CUST_02000,33891,1012,72,12,PROD_2477,Home & Kitchen,5.0,0,Standard,BlueDart,2023-02-20,2023-03-01,,0,4,,0
ORD_000296,CUST_00162,76542,1086,40,5,PROD_4187,Books,49.73,5,Economy,USPS,2023-08-20,2023-08-30,,0,4,,0
ORD_000297,CUST_01065,41365,1359,23,1,PROD_2917,Clothing,18.21,0,Next Day,UPS,2022-09-25,2022-09-28,XL,0,5,,0
ORD_000298,CUST_01091,34983,835,97,7,PROD_8923,Books,8.77,50,Economy,BlueDart,2024-04-12,2024-04-23,,0,5,,0
ORD_000299,CUST_00217,54313,1296,35,7,PROD_7269,Beauty,10.02,0,Express,DHL,2023-04-15,2023-04-18,,0,4,,0
ORD_000300,CUST_01626,59834,1414,25,6,PROD_9776,Toys,71.65,30,Economy,UPS,2023-12-20,2023-12-29,,0,1,,0
ORD_000301,CUST_00867,35443,1468,18,0,PROD_3924,Electronics,12.14,0,Next Day,FedEx,2022-10-22,2022-10-24,,0,4,,0
ORD_000302,CUST_01847,98652,1416,52,9,PROD_4965,Books,54.15,5,Standard,UPS,2022-10-03,2022-10-08,,0,5,,0
ORD_000303,CUST_00944,63545,813,30,4,PROD_2285,Electronics,25.68,0,Economy,UPS,2024-05-04,2024-05-12,,0,4,,0
ORD_000304,CUST_01738,68947,944,52,2,PROD_6167,Books,79.36,50,Express,BlueDart,2022-01-07,2022-01-12,,0,4,,0
ORD_000305,CUST_00444,63264,827,41,6,PROD_7518,Books,61.56,10,Standard,DHL,2022-10-09,2022-10-16,,0,3,,0
ORD_000306,CUST_01241,12875,115,62,0,PROD_3863,Clothing,11.95,30,Next Day,DHL,2023-06-23,2023-06-24,M,0,4,Quality issues,1
ORD_000307,CUST_01315,93695,147,43,6,PROD_2650,Home & Kitchen,5.0,50,Express,FedEx,2022-11-20,2022-11-23,,0,3,,0
ORD_000308,CUST_01487,50966,1749,57,0,PROD_9171,Footwear,8.95,50,Economy,BlueDart,2022-07-11,2022-07-22,M,0,4,,0
ORD_000309,CUST_01898,75799,1270,76,1,PROD_3148,Beauty,51.18,50,Next Day,USPS,2023-01-17,2023-01-19,,0,5,,0
ORD_000310,CUST_00862,87278,1354,2,0,PROD_3389,Beauty,5.0,5,Standard,USPS,2022-04-13,2022-04-20,,0,5,,0
ORD_000311,CUST_01467,48652,980,84,8,PROD_9748,Home & Kitchen,27.63,30,Standard,FedEx,2024-04-05,2024-04-10,,0,5,,0
ORD_000312,CUST_01518,50953,375,57,16,PROD_5166,Footwear,20.66,0,Express,BlueDart,2022-09-14,2022-09-20,XS,0,4,,0
ORD_000313,CUST_00049,80284,987,25,1,PROD_5222,Home & Kitchen,10.04,30,Economy,USPS,2024-02-02,2024-02-13,,0,3,,0
ORD_000314,CUST_00984,74722,285,22,5,PROD_5663,Footwear,9.02,30,Standard,BlueDart,2023-11-27,2023-12-06,S,0,4,,0
ORD_000315,CUST_01489,50963,1210,84,2,PROD_3373,Home & Kitchen,16.66,25,Express,DHL,2024-03-04,2024-03-07,,0,5,,0
ORD_000316,CUST_01535,39643,385,21,4,PROD_6136,Footwear,14.17,0,Next Day,BlueDart,2023-03-08,2023-03-11,S,0,3,,0
ORD_000317,CUST_01209,93611,57,52,4,PROD_7782,Footwear,36.91,50,Economy,DHL,2023-09-12,2023-09-21,XL,0,3,,0
ORD_000318,CUST_01288,43681,545,46,4,PROD_4450,Electronics,85.78,0,Economy,UPS,2024-01-16,2024-01-26,,0,3,Defective product,1
ORD_000319,CUST_01740,95437,1338,41,0,PROD_2702,Home & Kitchen,71.74,0,Express,FedEx,2023-07-16,2023-07-20,,0,3,,0
ORD_000320,CUST_00813,88139,138,9,0,PROD_3071,Toys,248.32,25,Standard,USPS,2023-02-04,2023-02-11,,0,2,,0
ORD_000321,CUST_01624,33028,878,63,5,PROD_3213,Clothing,15.02,30,Economy,USPS,2022-02-05,2022-02-15,M,0,5,,0
ORD_000322,CUST_00914,89471,1202,2,0,PROD_8126,Electronics,21.85,50,Next Day,BlueDart,2023-08-29,2023-09-03,,0,4,,0
ORD_000323,CUST_00567,22240,1022,1,0,PROD_3551,Footwear,14.15,10,Standard,DHL,2022-12-22,2022-12-28,M,0,3,Not as described,1
ORD_000324,CUST_01755,15130,425,91,10,PROD_8052,Footwear,68.92,25,Express,DHL,2022-10-21,2022-10-24,M,1,5,,0
ORD_000325,CUST_00609,51588,1694,43,5,PROD_7467,Beauty,10.53,20,Economy,BlueDart,2022-01-08,2022-01-20,,0,3,,0
ORD_000326,CUST_01850,90031,722,75,11,PROD_9464,Toys,5.1,5,Standard,DHL,2023-02-04,2023-02-10,,0,5,,0
ORD_000327,CUST_00657,59857,1342,1,0,PROD_7765,Beauty,11.57,10,Economy,USPS,2023-12-12,2023-12-23,,0,3,Not as described,1
ORD_000328,CUST_01988,53583,1205,13,2,PROD_3492,Footwear,14.7,25,Next Day,DHL,2022-04-24,2022-04-27,S,0,1,,0
ORD_000329,CUST_01625,26932,1137,66,16,PROD_4814,Electronics,15.4,0,Economy,USPS,2022-04-15,2022-04-25,,0,2,Not as described,1
ORD_000330,CUST_00283,11934,142,32,8,PROD_3393,Footwear,59.65,0,Next Day,USPS,2023-03-07,2023-03-10,M,0,2,,0
ORD_000331,CUST_01607,15952,54,7,1,PROD_5078,Clothing,9.79,20,Standard,DHL,2023-07-11,2023-07-17,XS,0,4,,0
ORD_000332,CUST_01426,72422,829,18,4,PROD_4415,Electronics,372.87,30,Standard,FedEx,2024-01-26,2024-01-31,,0,4,,0
ORD_000333,CUST_01886,68893,1560,68,13,PROD_5895,Footwear,20.69,30,Express,UPS,2022-11-27,2022-12-01,XS,0,3,,0
ORD_000334,CUST_00271,65296,593,46,6,PROD_1246,Beauty,60.77,15,Express,UPS,2023-11-14,2023-11-17,,0,3,,0
ORD_000335,CUST_00405,22097,851,77,20,PROD_7084,Clothing,110.44,25,Express,UPS,2023-02-10,2023-02-14,XXL,0,5,Received wrong item,1
ORD_000336,CUST_00225,19305,675,63,16,PROD_3521,Clothing,5.0,0,Economy,BlueDart,2023-12-04,2023-12-16,XS,0,5,,0
ORD_000337,CUST_00758,25866,692,68,17,PROD_8187,Electronics,142.62,15,Economy,UPS,2023-05-15,2023-05-25,,0,5,Received wrong item,1
ORD_000338,CUST_01044,64165,80,68,8,PROD_9029,Footwear,20.29,25,Economy,UPS,2024-01-12,2024-01-21,XL,0,3,Changed mind,1
ORD_000339,CUST_01762,30807,934,99,18,PROD_3539,Footwear,38.39,30,Economy,DHL,2024-01-20,2024-01-30,S,1,4,,0
ORD_000340,CUST_01209,93611,57,52,4,PROD_4039,Books,18.69,20,Express,DHL,2023-01-11,2023-01-15,,0,5,,0
ORD_000341,CUST_01589,89570,1655,98,21,PROD_9151,Footwear,59.09,30,Standard,BlueDart,2024-03-05,2024-03-12,L,0,5,Changed mind,1
ORD_000342,CUST_01523,37884,170,91,10,PROD_3126,Footwear,12.7,0,Express,USPS,2023-02-24,2023-03-01,XS,0,3,Defective product,1
ORD_000343,CUST_00340,86503,518,60,7,PROD_9615,Home & Kitchen,32.58,25,Express,FedEx,2022-07-16,2022-07-19,,0,4,,0
ORD_000344,CUST_01099,76550,476,36,9,PROD_2310,Clothing,10.66,5,Express,UPS,2023-01-11,,XXL,0,4,,0
ORD_000345,CUST_01171,47667,553,21,5,PROD_2153,Footwear,22.97,50,Economy,DHL,2023-07-26,2023-08-03,M,0,5,Not as described,1
ORD_000346,CUST_00152,54587,1543,40,1,PROD_9621,Books,148.09,5,Standard,FedEx,2022-04-10,2022-04-15,,0,4,,0
ORD_000347,CUST_01764,58870,1106,28,3,PROD_6864,Electronics,14.72,50,Next Day,BlueDart,2023-07-26,2023-07-31,,0,4,,0
ORD_000348,CUST_01582,98338,146,85,9,PROD_3591,Home & Kitchen,16.16,15,Standard,UPS,2022-04-17,2022-04-24,,0,4,,0
ORD_000349,CUST_01693,92306,862,4,0,PROD_4943,Footwear,52.42,20,Economy,BlueDart,2022-11-19,2022-11-30,XXL,0,4,,0
ORD_000350,CUST_01621,11013,1522,58,6,PROD_1003,Beauty,117.42,20,Economy,USPS,2023-07-18,2023-07-28,,0,5,,0
ORD_000351,CUST_01920,20384,986,4,0,PROD_5920,Books,40.2,0,Standard,BlueDart,2022-01-17,2022-01-25,,0,5,,0
ORD_000352,CUST_01635,15544,590,52,4,PROD_7014,Footwear,43.72,15,Standard,USPS,2022-01-23,2022-01-30,S,0,5,,0
ORD_000353,CUST_01370,81364,358,4,0,PROD_6319,Footwear,33.1,5,Express,USPS,2024-04-10,2024-04-15,XXL,1,5,Wrong size,1
ORD_000354,CUST_00949,14278,697,65,4,PROD_7251,Beauty,39.44,0,Express,BlueDart,2023-12-08,2023-12-13,,0,2,Changed mind,1
ORD_000355,CUST_01322,91205,223,19,1,PROD_1187,Footwear,52.22,5,Next Day,DHL,2024-04-16,2024-04-17,XXL,0,4,,0
ORD_000356,CUST_01321,13280,1494,63,13,PROD_4617,Clothing,43.35,0,Express,BlueDart,2022-11-09,2022-11-15,M,0,3,,0
ORD_000357,CUST_01299,62089,928,13,1,PROD_3425,Home & Kitchen,44.3,20,Express,BlueDart,2023-04-02,2023-04-07,,0,2,Quality issues,1
ORD_000358,CUST_00820,41635,663,80,9,PROD_8118,Toys,10.86,30,Next Day,BlueDart,2022-02-20,2022-02-24,,0,5,Not as described,1
ORD_000359,CUST_00976,67560,954,62,17,PROD_9589,Home & Kitchen,77.88,5,Next Day,UPS,2023-07-27,2023-07-30,,0,3,Received wrong item,1
ORD_000360,CUST_01512,56346,901,44,12,PROD_6254,Footwear,14.72,20,Express,BlueDart,2023-12-03,2023-12-08,M,0,3,,0
ORD_000361,CUST_00065,20458,1327,39,1,PROD_3389,Beauty,17.88,50,Economy,UPS,2022-11-09,2022-11-18,,0,4,,0
ORD_000362,CUST_00057,57400,1558,88,21,PROD_1893,Electronics,16.12,0,Standard,USPS,2022-07-24,2022-07-30,,0,3,,0
ORD_000363,CUST_00284,22224,31,2,0,PROD_8373,Electronics,31.14,10,Express,USPS,2024-05-02,2024-05-05,,0,4,,0
ORD_000364,CUST_01428,57453,1690,92,22,PROD_8913,Toys,62.19,30,Standard,UPS,2023-07-05,2023-07-11,,0,4,,0
ORD_000365,CUST_00768,94874,896,29,2,PROD_1712,Toys,15.95,30,Next Day,FedEx,2023-12-17,2023-12-20,,0,3,Not as described,1
ORD_000366,CUST_01075,70482,653,50,9,PROD_2091,Beauty,58.14,0,Economy,BlueDart,2023-12-15,2023-12-27,,0,4,,0
ORD_000367,CUST_01244,45976,841,36,3,PROD_4787,Beauty,26.65,20,Express,USPS,2023-11-07,,,0,5,,0
ORD_000368,CUST_00737,89593,442,48,4,PROD_4054,Toys,22.37,0,Next Day,USPS,2022-04-12,2022-04-16,,0,3,,0
ORD_000369,CUST_01339,74569,142,64,1,PROD_6465,Books,46.17,10,Express,FedEx,2023-12-31,2024-01-04,,0,4,,0
ORD_000370,CUST_00023,36062,799,99,14,PROD_5221,Clothing,45.0,30,Economy,USPS,2022-12-22,2022-12-31,M,0,5,,0
ORD_000371,CUST_01638,70260,1789,50,11,PROD_3248,Beauty,42.9,20,Economy,BlueDart,2022-01-31,2022-02-11,,0,2,,1
ORD_000372,CUST_00116,83579,325,11,1,PROD_6118,Books,40.74,20,Next Day,UPS,2023-10-03,2023-10-04,,0,5,,0
ORD_000373,CUST_01553,10800,1349,85,14,PROD_3262,Books,9.48,5,Standard,UPS,2022-05-15,2022-05-22,,0,3,,0
ORD_000374,CUST_01936,65027,1538,86,21,PROD_6201,Books,58.6,0,Standard,DHL,2022-05-19,2022-05-26,,0,2,,0
